stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1577,,JOAO ALFREDO 464,,-30.04069,-51.225372
52,,SERRARIA 1591,,-30.15669,-51.219259
830,,ICARAI DF,,-30.09499,-51.24491
829,,ICARAI 1719,,-30.094863,-51.24486
1220,,BELEM VELHO 3326,,-30.112313,-51.201
5694,,AFONSO LOURENCO MARIANTE 921,,-30.114402,-51.168326
3959,,SERTORIO ,,-29.997958,-51.154082
3958,,SERTORIO ,,-29.99803,-51.154084
3877,,SERTORIO ,,-30.002114,-51.164741
3876,,SERTORIO ,,-30.002193,-51.164782
3792,,SERTORIO ,,-30.003081,-51.177211
3791,,SERTORIO ,,-30.003154,-51.177281
3616,,SERTORIO ,,-30.000461,-51.196885
3640,,SERTORIO ,,-30.002091,-51.188807
3639,,SERTORIO ,,-30.002163,-51.188824
22,,ORLEAES 95,,-30.158849,-51.225974
20,,ORLEAES DF 345,,-30.160883,-51.225088
34,,ORLEAES DF 810,,-30.162963,-51.221777
4154,,SERTORIO 9200,,-30.001564,-51.128887
4153,,SERTORIO DF 9200,,-30.001613,-51.128966
3526,,VOLUNTARIOS DA PATRIA 2616,,-30.010381,-51.21024
5252,,DR NILO PECANHA DF 3404,,-30.029638,-51.156678
3107,,DR NILO PECANHA 3637,,-30.03037,-51.155665
1703,,SEPE TIARAJU DF 214,,-30.070541,-51.214766
1704,,SEPE TIARAJU 204,,-30.070419,-51.214707
1697,,SEPE TIARAJU DF 630,,-30.073355,-51.214652
1698,,SEPE TIARAJU 630,,-30.073434,-51.214581
4513,,TAQUARA 226,,-30.121579,-51.103248
4514,,TAQUARA 450,,-30.119347,-51.102906
1289,,PROF OSCAR PEREIRA DF 3901,,-30.083034,-51.196287
1343,,TVS DF,,-30.072512,-51.232921
4629,,CAMPUS UFRGS - AGRONOMIA ,,-30.077854,-51.115912
72,,RETIRO DA PONTA GROSSA 3541,,-30.184996,-51.209548
3695,,AMYNTHAS JACQUES DE MORAES DF 240,,-29.988009,-51.191635
2497,,AFONSO LOURENCO MARIANTE 3555,,-30.106284,-51.15196
2496,,AFONSO LOURENCO MARIANTE DF 3381,,-30.106318,-51.151886
5506,,SANTA MARIA 716,,-30.068092,-51.166474
5862,,CRISTIANO KRAEMER DF 2550,,-30.138312,-51.195254
5608,,A J RENNER 679,,-29.990541,-51.195289
3674,,A J RENNER 695,,-29.990672,-51.195246
687,,CONSELHEIRO XAVIER DA COSTA 3481,,-30.133713,-51.224293
853,,CHUI DF 304,,-30.083504,-51.241102
2456,,PROF OSCAR PEREIRA DF 5660,,-30.091351,-51.181093
5831,,JOAO DE OLIVEIRA REMIAO 9609,,-30.140889,-51.087195
4540,,JOAO DE OLIVEIRA REMIAO DF 9060,,-30.139069,-51.091724
4533,,JOAO DE OLIVEIRA REMIAO 9258,,-30.1392,-51.091158
4524,,JOAO DE OLIVEIRA REMIAO DF 8794,,-30.136078,-51.094133
5832,,JOAO DE OLIVEIRA REMIAO 9676,,-30.140829,-51.087144
4525,,JOAO DE OLIVEIRA REMIAO 8794,,-30.136073,-51.094049
4529,,JOAO DE OLIVEIRA REMIAO 8495,,-30.134228,-51.095404
4526,,JOAO DE OLIVEIRA REMIAO DF 8445,,-30.133698,-51.095796
4527,,JOAO DE OLIVEIRA REMIAO 8315,,-30.132356,-51.097287
4528,,JOAO DE OLIVEIRA REMIAO DF 8245,,-30.132183,-51.097331
5825,,JOAO DE OLIVEIRA REMIAO 7755,,-30.128593,-51.098732
5826,,JOAO DE OLIVEIRA REMIAO DF 7807,,-30.128502,-51.098723
4544,,JOAO DE OLIVEIRA REMIAO 8035,,-30.129389,-51.09789
4546,,JOAO DE OLIVEIRA REMIAO 7060,,-30.12618,-51.101161
4498,,JOAO DE OLIVEIRA REMIAO 6801,,-30.124962,-51.103108
4492,,JOAO DE OLIVEIRA REMIAO 6406,,-30.124821,-51.106936
5716,,JOAO DE OLIVEIRA REMIAO 6437,,-30.12488,-51.106848
5549,,JOAO DE OLIVEIRA REMIAO DF 5788,,-30.119174,-51.108635
4508,,JOAO DE OLIVEIRA REMIAO DF 5480,,-30.115648,-51.108711
414,,JOAO DE OLIVEIRA REMIAO 5375,,-30.113441,-51.109374
5229,,JOAO DE OLIVEIRA REMIAO DF 5381,,-30.113396,-51.109307
4576,,JOAO DE OLIVEIRA REMIAO DF 5185,,-30.110555,-51.110371
4577,,JOAO DE OLIVEIRA REMIAO DF 4524,,-30.109055,-51.112277
4579,,JOAO DE OLIVEIRA REMIAO DF 4435,,-30.108135,-51.113017
4581,,JOAO DE OLIVEIRA REMIAO DF 4584,,-30.107264,-51.113467
4580,,JOAO DE OLIVEIRA REMIAO 4500,,-30.106876,-51.113489
2579,,JOAO DE OLIVEIRA REMIAO DF 3691,,-30.103836,-51.119543
2577,,JOAO DE OLIVEIRA REMIAO DF 3550,,-30.103182,-51.120526
2605,,JOAO DE OLIVEIRA REMIAO 2725,,-30.098047,-51.126093
2606,,JOAO DE OLIVEIRA REMIAO DF 2689,,-30.098083,-51.126009
2589,,JOAO DE OLIVEIRA REMIAO 1689,,-30.091021,-51.132123
2588,,JOAO DE OLIVEIRA REMIAO DF 1979,,-30.092527,-51.130437
2598,,JOAO DE OLIVEIRA REMIAO 1341,,-30.088023,-51.132045
2597,,JOAO DE OLIVEIRA REMIAO DF 1340,,-30.088125,-51.131983
2600,,JOAO DE OLIVEIRA REMIAO 1058,,-30.085596,-51.131665
2601,,JOAO DE OLIVEIRA REMIAO 760,,-30.083867,-51.131712
5055,,JOAO DE OLIVEIRA REMIAO 777,,-30.083618,-51.13177
3194,,JOAO DE OLIVEIRA REMIAO 119,,-30.077515,-51.131413
3193,,JOAO DE OLIVEIRA REMIAO 634,,-30.081691,-51.131819
2312,,VINTE QUATRO DE OUTUBRO 850,,-30.02388,-51.199987
3578,,VOLUNTARIOS DA PATRIA DF 4389,,-29.996309,-51.205416
3527,,VOLUNTARIOS DA PATRIA 2905,,-30.008697,-51.209435
3575,,VOLUNTARIOS DA PATRIA 3848,,-29.999865,-51.206284
3579,,VOLUNTARIOS DA PATRIA 4389,,-29.996058,-51.205255
3528,,VOLUNTARIOS DA PATRIA DF 3370,,-30.003399,-51.207416
3557,,VOLUNTARIOS DA PATRIA 3370,,-30.00348,-51.20753
3520,,VOLUNTARIOS DA PATRIA DF 2227,,-30.014624,-51.212114
3522,,VOLUNTARIOS DA PATRIA 2395,,-30.013101,-51.211383
2197,,VOLUNTARIOS DA PATRIA 1981,,-30.016753,-51.212914
3519,,VOLUNTARIOS DA PATRIA ,,-30.015418,-51.212453
2194,,VOLUNTARIOS DA PATRIA 1733,,-30.018794,-51.213773
2195,,VOLUNTARIOS DA PATRIA DF 1733,,-30.018719,-51.213829
2196,,VOLUNTARIOS DA PATRIA DF 1905,,-30.017724,-51.21341
2190,,VOLUNTARIOS DA PATRIA 1370,,-30.021775,-51.215299
1668,,VOLUNTARIOS DA PATRIA 1046,,-30.024206,-51.216865
3529,,VOLUNTARIOS DA PATRIA ,,-30.006659,-51.208746
1631,,ENG LUIZ ENGLERT ,,-30.034409,-51.218913
1774,,OSWALDO ROLLA (FOGUINHO) 135,,-30.062242,-51.212634
1773,,OSWALDO ROLLA (FOGUINHO) 140,,-30.062291,-51.212777
2667,,DONA FIRMINA 1757,,-30.07756,-51.168192
2683,,DONA FIRMINA 1320,,-30.073389,-51.168895
2685,,DONA FIRMINA 829,,-30.069081,-51.169807
2714,,DONA FIRMINA 302,,-30.064294,-51.17063
3281,,MAE APOLINARIA MATIAS BATISTA ,,-30.043608,-51.135377
3280,,MAE APOLINARIA MATIAS BATISTA 133,,-30.04359,-51.135463
5856,,MANOEL LOPES MEIRELLES 173,,-30.034092,-51.146454
5836,,ECON NILO WULFF 916,,-30.152892,-51.141055
456,,ECON NILO WULFF 2103,,-30.153349,-51.140684
659,,TRAMANDAI 480,,-30.134632,-51.228849
74,,SERRARIA 3259,,-30.18206,-51.209474
447,,BELIZE 555,,-30.160131,-51.138543
413,,BARRO VERMELHO 327,,-30.163157,-51.14664
409,,BARRO VERMELHO 241,,-30.16309,-51.148131
410,,BARRO VERMELHO 260,,-30.163024,-51.147979
3410,,REV DANIEL BETTS 270,,-30.043836,-51.125999
4907,,ALBERTO RANGEL DF 186,,-30.012775,-51.098287
4041,,CRUZ JOBIM DF 57,,-30.010245,-51.141426
5848,,RODOLPHO ENGLERT ,,-30.044975,-51.140972
5851,,SOUZA COSTA ,,-30.044698,-51.136201
5849,,ABRAM GOLDSZTEIN 250,,-30.046161,-51.13882
5850,,ABRAM GOLDSZTEIN 92,,-30.044418,-51.13664
3272,,HUGO LIVI 40/50,,-30.046148,-51.135908
19,,ORLEAES 595,,-30.162689,-51.224473
21,,ORLEAES 315,,-30.16077,-51.225218
3229,,PROTASIO ALVES 6365,,-30.041962,-51.14739
455,,ECON NILO WULFF 895,,-30.151725,-51.14236
460,,ECON NILO WULFF 251,,-30.154155,-51.139729
563,,WENCESLAU ESCOBAR 1286,,-30.101162,-51.249452
5650,,IPIRANGA 8127,,-30.056809,-51.157184
5475,,PLINIO BRASIL MILANO 1310,,-30.019873,-51.178828
266,,GEDEON LEITE DF 5163,,-30.16264,-51.183113
267,,JUCA BATISTA 5163,,-30.162698,-51.183366
1,,MARECHAL MALLET 135,,-30.06408,-51.170854
2713,,DONA FIRMINA 403,,-30.065274,-51.170523
2686,,DONA FIRMINA 766,,-30.068672,-51.169796
2680,,DONA FIRMINA 979,,-30.070495,-51.16954
2681,,DONA FIRMINA 984,,-30.070528,-51.169449
2687,,DONA FIRMINA 657,,-30.067529,-51.170092
5835,,DONA FIRMINA 1145,,-30.072168,-51.169281
2682,,DONA FIRMINA 1337,,-30.07367,-51.168934
2666,,DONA FIRMINA 1623,,-30.076204,-51.168454
3389,,NILO RUSCHEL 483,,-30.0368,-51.132018
106,,RETIRO DA PONTA GROSSA DF 1220,,-30.181484,-51.188416
5833,,RETIRO DA PONTA GROSSA 75,,-30.178847,-51.176528
1732,,MARECHAL MESQUITA 500,,-30.081471,-51.205242
1731,,ARNALDO BOHRER 500,,-30.08169,-51.205436
5372,,RUI BARBOSA ,,-30.026014,-51.224181
5830,,RUI BARBOSA ,,-30.026255,-51.224098
5049,,RUI BARBOSA ,,-30.026879,-51.223882
5829,,RUI BARBOSA ,,-30.026479,-51.22402
5368,,RUI BARBOSA ,,-30.025698,-51.22429
5369,,RUI BARBOSA ,,-30.026321,-51.224075
5370,,RUI BARBOSA ,,-30.025788,-51.224259
5371,,RUI BARBOSA ,,-30.025888,-51.224225
5382,,RUI BARBOSA ,,-30.026406,-51.224046
5373,,RUI BARBOSA ,,-30.026105,-51.22415
5374,,RUI BARBOSA ,,-30.026187,-51.224121
5365,,RUI BARBOSA ,,-30.026548,-51.223997
5050,,RUI BARBOSA ,,-30.026619,-51.223972
5366,,RUI BARBOSA ,,-30.026696,-51.223946
5367,,RUI BARBOSA ,,-30.026743,-51.223929
5381,,RUI BARBOSA ,,-30.0268,-51.22391
1142,,BELEM VELHO 2297/2301,,-30.115891,-51.204738
1143,,BELEM VELHO 2294,,-30.115515,-51.204593
1217,,BELEM VELHO 2510,,-30.114443,-51.202924
833,,CEL CLAUDINO 408,,-30.097001,-51.243018
5590,,OSWALDO DE DEUS E SILVA 150,,-30.131178,-51.197765
4172,,CARLOS ESTEVAO 985,,-30.01603,-51.118541
2432,,MAJOR TITO 371,,-30.11464,-51.179047
5824,,NITEROI 77/53,,-30.068526,-51.21283
4752,,PROTASIO ALVES DF 12120,,-30.047111,-51.096764
3047,,SATURNINO DE BRITO 166,,-30.0395,-51.154042
3664,,ERNESTO NEUGEBAUER 68,,-29.993302,-51.192981
3663,,ERNESTO NEUGEBAUER 95,,-29.992647,-51.192234
3697,,AMYNTHAS JACQUES DE MORAES 50,,-29.988929,-51.190091
415,,BARRO VERMELHO 603,,-30.163069,-51.144147
442,,BARRO VERMELHO 1070,,-30.162344,-51.137506
3518,,VOLUNTARIOS DA PATRIA 2083,,-30.01553,-51.212407
1323,,PINHEIRO BORDA 482,,-30.079151,-51.243993
4742,,BALTAZAR DE OLIVEIRA GARCIA 3795,,-30.016333,-51.107837
3880,,DOMINGOS MARTINS 419,,-30.0064,-51.161857
3134,,FORTE 1163,,-30.020873,-51.151775
3722,,PADRE LEOPOLDO BRENTANO 1500,,-29.975775,-51.194589
1299,,PROF OSCAR PEREIRA 4240,,-30.084353,-51.19287
843,,DR CAMPOS VELHO 487,,-30.091888,-51.241307
591,,MARTINHO POETA 1145,,-30.003031,-51.268354
3573,,PRESIDENTE FRANKLIN ROOSEVELT DF 148,,-30.001214,-51.200352
5789,,DEROCY GIACOMO DA SILVA 45,,-30.125748,-51.211442
5624,,ROMEU SAMARANI FERREIRA ,,-30.127172,-51.207488
1345,,PADRE CACIQUE 1028,,-30.067383,-51.236075
1095,,DEROCY GIACOMO DA SILVA 30,,-30.125723,-51.211363
1092,,DEROCY GIACOMO DA SILVA 195,,-30.127211,-51.211065
1094,,ROMEU SAMARANI FERREIRA DF 195,,-30.127351,-51.209115
5787,,VENTOS DO SUL DF 120,,-30.123927,-51.208664
1125,,VENTOS DO SUL DF 480,,-30.126764,-51.20752
1099,,VENTOS DO SUL 265,,-30.125122,-51.20818
3446,,G JARDIM PASSO DAS PEDRAS II 66,,-30.029534,-51.130018
5786,,DIARIO DE NOTICIAS ,,-30.09344,-51.249504
2394,,DR VERGARA 5194,,-30.116192,-51.180844
1267,,BELEM VELHO DF 4000,,-30.112565,-51.19279
1191,,BELEM VELHO 4330,,-30.114888,-51.189469
1268,,BELEM VELHO 3920,,-30.112074,-51.193159
5783,,BELEM VELHO 2491,,-30.114554,-51.202945
5784,,BELEM VELHO DF 3580,,-30.112365,-51.200915
422,,BERNARDO TCHERNIN DF 4360,,-30.152287,-51.149144
3719,,GRACIANO CAMOZZATO ,,-29.978777,-51.196345
5781,,GRACIANO CAMOZZATO 26,,-29.979154,-51.194895
5780,,JAYME TOLPOLAR DF 29,,-29.985647,-51.198288
3709,,JAYME TOLPOLAR DF 563,,-29.980386,-51.196596
3572,,PRESIDENTE FRANKLIN ROOSEVELT 244,,-30.002075,-51.200605
3570,,PRESIDENTE FRANKLIN ROOSEVELT 442,,-30.003444,-51.201156
3571,,PRESIDENTE FRANKLIN ROOSEVELT DF 402,,-30.003366,-51.201213
3812,,SAO NICOLAU DF 1116,,-30.005838,-51.174077
3576,,COMENDADOR TAVARES 58,,-29.999633,-51.205943
5779,,FREDERICO MENTZ DF 100,,-29.985762,-51.198637
458,,JOAO ANTONIO SILVEIRA 1923,,-30.155043,-51.139989
1262,,BELEM VELHO 3326,,-30.109974,-51.197143
1263,,BELEM VELHO DF 3580,,-30.110154,-51.196739
468,,JOAO ANTONIO SILVEIRA 8,,-30.154132,-51.138216
5777,,LUZITANA 648,,-30.014084,-51.184037
4232,,TRES DE OUTUBRO 262,,-29.99871,-51.125949
5552,,FARRAPOS 4211,,-29.997451,-51.195965
4717,,DR VARGAS NETO 680,,-30.023434,-51.108411
5459,,ELVIRA DENDENA 492,,-30.161014,-51.172148
5774,,CARLOS ESTEVAO 966,,-30.016261,-51.117684
4677,,CARLOS ESTEVAO 845,,-30.016339,-51.116864
4676,,CARLOS ESTEVAO DF 845,,-30.016421,-51.116813
4680,,CARLOS ESTEVAO 735,,-30.016574,-51.115628
4692,,CARLOS ESTEVAO DF 333,,-30.017181,-51.111712
4691,,CARLOS ESTEVAO 353,,-30.017097,-51.111852
1089,,PALADINO 205,,-30.131298,-51.20117
4748,,WOLFRAM METZLER DF 505,,-30.021224,-51.102755
1264,,BELEM VELHO 3616,,-30.11103,-51.194502
1265,,BELEM VELHO DF 3666,,-30.11091,-51.19444
3445,,TEN ARY TARRAGO 1849,,-30.026118,-51.131508
4902,,ANTONIO SEVERINO DF 49,,-30.014975,-51.099638
459,,JOAO ANTONIO SILVEIRA 2080,,-30.155008,-51.140149
5771,,DR SALVADOR FRANCA 781,,-30.056444,-51.18317
2444,,PROF OSCAR PEREIRA DF 7790,,-30.104343,-51.172493
2450,,PROF OSCAR PEREIRA 8783,,-30.099867,-51.172843
2463,,PROF OSCAR PEREIRA DF 6672,,-30.097844,-51.176183
2455,,PROF OSCAR PEREIRA 5830,,-30.092307,-51.180106
5581,,PROF OSCAR PEREIRA 4495,,-30.085223,-51.190533
5770,,SIQUEIRA CAMPOS ,,-30.028756,-51.231644
2966,,VERANOPOLIS 303,,-30.017523,-51.175012
2952,,DOM PEDRITO 545,,-30.017437,-51.175908
4189,,SILVESTRE FELIX RODRIGUES DF 795,,-30.007916,-51.120192
4012,,BENNO MENTZ ,,-30.011395,-51.147577
1793,,PROF OSCAR PEREIRA 137,,-30.052215,-51.212412
3328,,BENNO MENTZ 1698,,-30.026466,-51.146321
3329,,BENNO MENTZ 1765,,-30.02662,-51.14638
3339,,BENNO MENTZ 960,,-30.019411,-51.147462
5228,,BENNO MENTZ 897,,-30.018401,-51.147247
3341,,BENNO MENTZ 870,,-30.017965,-51.147039
4006,,BENNO MENTZ 559,,-30.015336,-51.147792
4008,,BENNO MENTZ 293,,-30.013056,-51.147792
4113,,AUGUSTO PORTO ALEGRE 36,,-29.994904,-51.137378
5683,,GEN SALUSTIANO DF 382,,-30.035229,-51.240113
3875,,SERTORIO DF 3801,,-30.002432,-51.166972
4084,,SERTORIO DF 5505,,-29.997875,-51.150091
3885,,SERTORIO DF 4197,,-30.001322,-51.162548
5766,,SAMPAULO ,,-30.02069,-51.117661
5763,,OSORIO MENDES OURIQUES 389,,-30.161118,-51.21544
42,,OSORIO MENDES OURIQUES 139,,-30.16068,-51.21937
41,,OSORIO MENDES OURIQUES 52,,-30.160571,-51.219824
4196,,ASSIS BRASIL 6250,,-29.99612,-51.130788
46,,OSORIO MENDES OURIQUES 310,,-30.16086,-51.217053
4666,,MARTIM FELIX BERTA DF 2301,,-30.030676,-51.111506
4667,,MARTIM FELIX BERTA 2251,,-30.03064,-51.111027
2380,,GEDEON LEITE 2805,,-30.146855,-51.17541
2637,,CEL REGO 25,,-30.072299,-51.176792
2638,,CEL REGO DF 32,,-30.072706,-51.177022
5761,,QUIRINAS 819,,-30.151444,-51.088786
2585,,SAO FRANCISCO 1609,,-30.091244,-51.132536
2584,,SAO FRANCISCO 1624,,-30.091199,-51.132605
3202,,DR ANTONIO MAZZAFERRO NETO DF 334,,-30.160747,-51.173709
5753,,SAO CAETANO 2002,,-30.17997,-51.067961
1090,,PALADINO DF 159,,-30.13133,-51.20109
3536,,PARQUE 459,,-30.013334,-51.20622
2369,,MARQUES DO POMBAL 1853,,-30.018663,-51.185502
4143,,ASSIS BRASIL 5737,,-30.000405,-51.133088
5566,,ASSIS BRASIL DF 7341,,-29.989874,-51.124675
495,,WENCESLAU ESCOBAR 3212,,-30.116058,-51.253753
2705,,JUAREZ TAVORA DF 54,,-30.064608,-51.173856
2706,,JUAREZ TAVORA 54,,-30.06465,-51.173788
5747,,MARECHAL MALLET 231,,-30.064619,-51.171975
2709,,MARECHAL MALLET 306,,-30.064527,-51.171844
1911,,PAULINO AZURENHA 1078,,-30.06898,-51.19666
1527,,SIQUEIRA CAMPOS 517,,-30.03045,-51.236599
1529,,SIQUEIRA CAMPOS 627,,-30.030096,-51.2356
1661,,VOLUNTARIOS DA PATRIA DF 821,,-30.025787,-51.218354
4747,,ADELINO FERREIRA JARDIM 332,,-30.020786,-51.10364
4749,,ADELINO FERREIRA JARDIM 1010,,-30.020727,-51.102907
2320,,MARQUES DO POMBAL 751,,-30.019767,-51.196715
285,,GEDEON LEITE 1027,,-30.152312,-51.180356
3119,,FORTE 1600/1610,,-30.024662,-51.151053
4088,,ASSIS CHATEAUBRIAND ,,-29.998428,-51.146187
932,,ARROIO GRANDE 95,,-30.100479,-51.229999
5745,,COMENDADOR RHEINGANTZ 910,,-30.030249,-51.185998
3008,,SANTA IZABEL 44,,-30.040365,-51.164231
4996,,TARCILA MORAES DUTRA 799,,-29.998285,-51.093367
753,,DR MARIO TOTTA 1981,,-30.109809,-51.24099
4995,,TARCILA MORAES DUTRA DF 799,,-29.998449,-51.093459
1933,,BATISTA XAVIER 637,,-30.066307,-51.192623
3539,,PRESIDENTE FRANKLIN ROOSEVELT 1407,,-30.01189,-51.204458
4207,,ITAUNA DF 328,,-29.999357,-51.126726
248,,JUCA BATISTA 6763/6771,,-30.17279,-51.178399
5743,,SAO PAULO-LOMBA DO PINHEIRO 302,,-30.111172,-51.108586
1318,,BATILLANAS 140,,-30.085066,-51.186241
1313,,BATILLANAS DF 67,,-30.085105,-51.188689
1312,,BATILLANAS DF 11,,-30.085007,-51.1889
1311,,GRUTA 38,,-30.085205,-51.189484
2469,,BARCELLOS 460,,-30.088355,-51.181257
658,,TRAMANDAI 395,,-30.134092,-51.230027
4767,,JOAO FAZIO AMATO ,,-30.017834,-51.100114
871,,ICARAI 920,,-30.086595,-51.240821
597,,MARTINHO POETA DF 1727,,-29.997368,-51.26985
602,,MARTINHO POETA 2000,,-29.994961,-51.271135
5738,,VEREADOR TEREZIO MEIRELES 15,,-30.02454,-51.117297
5734,,MARTINHO POETA 919,,-30.004868,-51.267173
601,,MARTINHO POETA DF 2275,,-29.992708,-51.272966
5736,,MARTINHO POETA DF 2240,,-29.993755,-51.271954
611,,MARTINHO POETA 197,,-30.012004,-51.263233
612,,MARTINHO POETA DF 197,,-30.011962,-51.263335
607,,MARTINHO POETA DF 282,,-30.01049,-51.264303
608,,MARTINHO POETA 282,,-30.010513,-51.264386
5735,,MARTINHO POETA 333,,-30.008772,-51.265215
609,,MARTINHO POETA 316,,-30.00922,-51.265108
588,,MARTINHO POETA 516,,-30.007833,-51.265665
589,,MARTINHO POETA 529,,-30.00756,-51.265703
604,,MARTINHO POETA DF 1620,,-29.99822,-51.269454
603,,MARTINHO POETA 1620,,-29.998331,-51.269492
598,,MARTINHO POETA 1870,,-29.99649,-51.270346
3704,,DOIS TREVO CARRION JUNIOR ,,-29.989661,-51.183603
5733,,DOIS TREVO CARRION JUNIOR ,,-29.989889,-51.183754
5732,,DOIS TREVO CARRION JUNIOR ,,-29.989771,-51.183676
3398,,MARIO MENEGHETTI 395,,-30.033197,-51.130691
5730,,PASSO DA TAQUARA DF 500,,-30.191226,-51.09053
5729,,HILARIO CRISTO 90,,-30.160463,-51.199656
3408,,MARIO MENEGHETTI 514,,-30.03283,-51.129317
837,,CEL CLAUDINO 513,,-30.098075,-51.242753
836,,CEL CLAUDINO 220,,-30.095354,-51.243563
4334,,LUIZ CORREA DA SILVA ,,-30.234932,-51.079993
5720,,JOSE MADRID 48,,-30.043508,-51.147056
5044,,DOLORES DURAN DF 385,,-30.07963,-51.124939
1576,,ACORIANOS-ACESSO LESTE 1 DF 1224,,-30.037643,-51.227668
4659,,DELEGADO ELY CORREA PRADO 39,,-30.041259,-51.104334
4247,,MARTIM FERREIRA DE CARVALHO 499,,-29.991989,-51.118858
4254,,MARTIM FERREIRA DE CARVALHO 534,,-29.992314,-51.118755
5715,,ADELINO FERREIRA JARDIM 507,,-30.020664,-51.102553
4312,,OTAVIANO JOSE PINTO 2630,,-30.226302,-51.0991
1502,,GEN SALUSTIANO 214,,-30.033751,-51.239781
3765,,DOM PEDRITO DF 212,,-30.014569,-51.176611
3766,,DOM PEDRITO 397,,-30.016109,-51.176374
2884,,PROF CRISTIANO FISCHER 668,,-30.045521,-51.172165
1655,,SARMENTO LEITE 77,,-30.029767,-51.219368
2506,,LUIZ MENEZES 50,,-30.146283,-51.129412
2254,,CASEMIRO DE ABREU DF 1337,,-30.033266,-51.194002
3830,,DOIS TREVO CARRION JUNIOR ,,-29.988904,-51.183099
5714,,DR SALVADOR FRANCA ,,-30.058835,-51.184311
4535,,QUIRINAS 411,,-30.146236,-51.086624
4534,,QUIRINAS 450,,-30.146074,-51.086574
246,,JUCA BATISTA 7179,,-30.17597,-51.176228
854,,CHUI 334,,-30.083401,-51.241121
3699,,PALMIRA GOBBI 130,,-29.986694,-51.191573
1190,,BELEM VELHO DF 4336,,-30.114949,-51.189519
4408,,QUIRINAS 3500,,-30.164003,-51.079759
4398,,QUIRINAS 1703,,-30.173612,-51.081732
4397,,QUIRINAS DF 1703,,-30.173622,-51.081819
4399,,QUIRINAS 5000,,-30.171889,-51.081412
3611,,FARRAPOS 2965,,-30.001413,-51.199101
5240,,FARRAPOS DF 4053,,-29.997396,-51.19636
2274,,IJUI 86,,-30.042828,-51.185673
2284,,IJUI 578,,-30.038545,-51.187356
2519,,AFONSO LOURENCO MARIANTE DF 4060,,-30.102627,-51.146976
5074,,DR ANTONIO MAZZAFERRO NETO DF 271,,-30.16122,-51.173797
895,,DANTE GABRIEL GUIMARAENS 479,,-30.112137,-51.231483
1832,,PADRE ANTONIO VIEIRA DF 61,,-30.058614,-51.201989
5690,,DONA VEVA 130,,-30.075102,-51.188233
5688,,INTENDENTE ALFREDO AZEVEDO 1249,,-30.073638,-51.188232
4900,,BALTAZAR DE OLIVEIRA GARCIA 4344,,-30.015175,-51.101548
5700,,QUIRINAS 760,,-30.149111,-51.088743
5699,,QUIRINAS DF 760,,-30.149088,-51.088822
2255,,CASEMIRO DE ABREU 1351,,-30.033355,-51.193744
2248,,CASEMIRO DE ABREU DF 1146,,-30.033168,-51.196527
5043,,DOLORES DURAN 385,,-30.079773,-51.124897
5719,,DOLORES DURAN DF 259,,-30.078318,-51.126861
692,,EDUARDO PRADO 2171,,-30.137504,-51.219975
693,,EDUARDO PRADO 2170,,-30.137593,-51.219922
1304,,RENASCENCA 413,,-30.097212,-51.184619
3634,,BENJAMIN CONSTANT 335,,-30.007139,-51.188772
963,,VICENTE MONTEGGIA 2096,,-30.111688,-51.217649
5678,,CRUZEIRO DO SUL DF 1892,,-30.075207,-51.222263
5677,,CRUZEIRO DO SUL 1687,,-30.07526,-51.222412
1407,,CRUZEIRO DO SUL 1398,,-30.073845,-51.221071
251,,JUCA BATISTA 5995,,-30.167944,-51.181237
250,,JUCA BATISTA 6005,,-30.16791,-51.1811
655,,TRAMANDAI 163,,-30.132767,-51.232518
5064,,CAROLINA VON KOZERITZ ,,-30.009607,-51.096755
1681,,SEPE TIARAJU 843,,-30.073659,-51.214696
1699,,SEPE TIARAJU 395,,-30.071277,-51.214604
1679,,SEPE TIARAJU 862,,-30.075409,-51.214697
4711,,SERAFIM MACHADO 150,,-30.027871,-51.105593
5594,,BENTO GONCALVES 847,,-30.052792,-51.204595
2711,,BENTO GONCALVES DF 4289,,-30.061692,-51.17324
2707,,BENTO GONCALVES 4334,,-30.06197,-51.174479
2696,,BENTO GONCALVES DF 3665,,-30.062834,-51.178051
2025,,BENTO GONCALVES DF 2933,,-30.063309,-51.185641
2014,,BENTO GONCALVES ,,-30.061502,-51.189135
5658,,BENTO GONCALVES 2448,,-30.061979,-51.188322
1978,,BENTO GONCALVES 2076,,-30.058739,-51.193863
1979,,BENTO GONCALVES 2027,,-30.059297,-51.193063
1983,,BENTO GONCALVES DF 1778,,-30.056769,-51.197028
1984,,BENTO GONCALVES 1837,,-30.057237,-51.196377
1981,,BENTO GONCALVES 1275,,-30.054266,-51.200303
1844,,BENTO GONCALVES 725,,-30.052453,-51.205528
5582,,ANTONIO CARLOS BERTA SN,,-30.025711,-51.161142
5416,,ANTONIO CARLOS BERTA 255,,-30.026443,-51.161128
1854,,BENTO GONCALVES DF,,-30.054813,-51.199516
2159,,SILVA SO DF,,-30.040524,-51.20394
2154,,SILVA SO 65,,-30.038384,-51.204105
2163,,JOAO GUIMARAES 210,,-30.040626,-51.200979
2994,,SANTA IZABEL 472,,-30.044228,-51.164614
2995,,SANTA IZABEL 206,,-30.042087,-51.164652
3205,,CAMPUS UFRGS - AGRONOMIA 9500,,-30.075491,-51.124639
