route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
M22,MQ_C3-Weekday,MQ_C3-Weekday-057200_M22_311,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-059200_M22_312,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-061200_M22_306,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-063200_M8_1,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-065200_M8_2,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-067200_M22_311,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-069200_M8_3,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-071200_M9_102,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-059000_M8_1,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-073200_M98_504,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-075200_M8_2,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-077200_M22_313,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-150000_M9_122,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-079200_M8_4,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-081200_M9_102,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-083200_M98_504,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-085200_M22_314,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-087200_M22_313,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-089200_M8_4,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-091200_M9_105,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-093200_M21_203,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-147000_M98_507,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-095200_M22_315,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-096700_M21_204,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-098200_M42_417,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-099400_M22_312,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-100500_M98_505,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-101500_M9_105,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-102500_M8_8,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-103500_M21_203,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-104500_M9_113,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-105500_M22_315,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-106500_M21_204,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-107500_M22_316,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-108600_M42_417,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-144000_M9_122,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-110100_M22_312,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-112000_M8_8,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-114000_M9_113,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-141000_M98_507,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-116000_M9_116,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-118000_M22_312,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-120000_M8_8,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-122000_M9_113,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-124000_M9_116,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-126000_M98_507,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-138000_M9_122,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-129000_M8_10,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-132000_M98_507,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-135000_M8_10,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-138000_M98_507,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-141000_M9_122,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-144000_M98_507,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-147000_M9_122,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-150000_M98_507,BATTERY PK CTY,1,M220049
M22,MQ_C3-Weekday,MQ_C3-Weekday-077000_M9_102,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-135000_M98_507,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-132000_M8_10,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-129000_M98_507,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-126800_M9_116,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-124800_M8_10,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-061000_M8_2,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-122800_M98_507,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-083000_M22_313,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-120800_M9_116,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-063000_M22_311,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-118800_M9_113,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-116800_M8_8,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-114800_M22_312,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-112800_M42_417,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-081000_M22_314,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-110800_M9_116,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-065000_M8_3,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-067000_M9_102,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-108800_M9_113,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-107300_M8_8,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-069000_M8_1,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-105800_M98_505,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-079000_M98_504,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-104300_M22_312,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-103300_M42_417,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-102300_M22_316,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-101300_M21_204,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-099800_M22_315,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-098600_M21_203,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-097600_M8_8,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-096600_M9_105,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-095400_M98_505,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-094200_M22_312,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-093000_M42_417,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-030000_M22_302,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-033000_M22_301,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-036000_M22_302,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-038000_M22_304,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-040000_M22_301,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-042000_M22_303,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-043000_M22_307,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-044000_M22_302,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-045000_M22_310,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-046000_M22_304,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-047000_M22_305,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-071000_M8_2,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-048000_M22_306,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-091500_M21_204,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-049500_M22_308,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-073000_M22_313,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-051000_M22_309,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-090000_M22_314,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-088500_M21_203,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-053000_M22_311,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-087000_M9_105,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-055000_M22_312,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-075000_M8_3,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-057000_M22_306,LOWER E. SIDE FDR DR,0,M220054
M22,MQ_C3-Weekday,MQ_C3-Weekday-085000_M8_4,LOWER E. SIDE FDR DR,0,M220054
M57,MQ_C3-Weekday,MQ_C3-Weekday-034000_M57_1,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-035500_M57_3,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-037000_M57_2,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-038200_M57_4,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-039400_M57_5,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-040400_M57_6,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-041300_M57_7,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-042100_M57_1,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-042800_M57_8,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-043600_M57_3,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-044600_M57_9,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-045600_M57_2,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-032400_M57_1,WEST SIDE BWAY - 72 ST XTOWN,1,M570088
M57,MQ_C3-Weekday,MQ_C3-Weekday-034400_M57_2,WEST SIDE BWAY - 72 ST XTOWN,1,M570088
M57,MQ_C3-Weekday,MQ_C3-Weekday-036400_M57_4,WEST SIDE BWAY - 72 ST XTOWN,1,M570088
M57,MQ_C3-Weekday,MQ_C3-Weekday-037800_M57_1,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-039500_M57_3,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-041000_M57_2,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-042200_M57_4,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-043200_M57_5,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-044200_M57_6,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-045200_M57_7,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-046200_M57_1,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-047200_M57_8,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-048200_M57_3,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-049200_M57_9,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-050200_M57_2,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-051200_M57_4,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-052200_M57_5,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-046600_M57_4,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-047600_M57_5,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-048600_M57_6,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-049500_M57_7,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-050300_M57_10,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-051100_M57_1,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-052000_M57_8,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-053200_M57_3,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-054400_M57_9,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-055600_M57_2,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-056800_M57_4,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-058000_M57_5,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-053200_M57_6,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-054200_M57_7,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-055200_M57_10,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-056200_M57_1,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-057200_M57_8,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-058400_M57_3,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-059600_M57_9,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-060800_M57_2,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-062000_M57_4,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-063200_M57_5,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-064700_M57_7,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-059500_M57_7,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-061000_M57_10,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-062500_M57_11,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-064000_M72_103,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-065500_M72_106,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-067000_M57_6,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-068500_M57_3,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-070000_M72_105,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-071500_M57_12,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-073000_M57_11,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-074500_M72_103,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-066200_M57_10,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-067700_M57_11,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-069200_M72_103,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-070700_M72_106,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-072200_M57_6,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-073700_M57_3,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-075200_M72_105,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-076700_M57_12,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-076000_M72_106,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-077200_M57_6,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-078200_M57_11,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-079700_M72_103,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-080900_M72_106,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-082100_M57_6,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-078400_M57_3,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-079600_M57_10,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-080800_M72_105,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-082000_M57_12,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-083200_M57_13,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-083300_M57_3,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-084500_M57_10,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-085700_M72_105,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-086900_M57_12,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-088100_M57_13,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-084400_M72_113,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-085600_M57_8,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-086800_M72_112,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-088000_M72_111,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-089000_M57_16,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-090000_M57_10,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-091000_M57_14,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-092000_M72_107,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-093000_M57_13,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-094000_M72_109,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-095000_M72_113,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-096000_M57_8,EAST SIDE YORK - 60 ST XTOWN,0,M570084
M57,MQ_C3-Weekday,MQ_C3-Weekday-089300_M72_113,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-090500_M57_8,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-091700_M72_112,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-092900_M72_111,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-094100_M57_16,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-095100_M57_10,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-096100_M57_14,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-097100_M72_107,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-098100_M57_13,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-099100_M72_109,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-100100_M72_113,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-101000_M57_8,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-101900_M72_112,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-102700_M57_15,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-103600_M72_111,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-104400_M57_16,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-105300_M57_19,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-106100_M57_14,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-106800_M72_107,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-107600_M57_17,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
M57,MQ_C3-Weekday,MQ_C3-Weekday-108300_M72_117,WEST SIDE BWAY - 72 ST XTOWN,1,M570087
